time_sec,dominant_frequency_hz,mean_db_all_band,mean_db_80_300hz
6.208,632.8125,-16.16222,0.39533862
6.218666666666667,632.8125,-16.584532,-3.687646
6.229333333333333,656.25,-16.564735,2.3971205
6.24,656.25,-17.17288,5.898406
6.250666666666667,656.25,-17.076723,8.667558
6.261333333333333,656.25,-16.384195,9.922139
6.272,656.25,-16.960928,9.679032
6.282666666666667,539.0625,-16.747929,6.7732716
6.293333333333333,539.0625,-15.678015,11.481555
6.304,117.1875,-15.464548,13.471687
6.314666666666667,656.25,-17.208036,13.959033
6.325333333333333,656.25,-18.501604,13.791373
6.336,632.8125,-16.933004,15.741959
6.346666666666667,632.8125,-16.623484,16.495901
6.357333333333333,656.25,-17.11378,16.381306
6.368,117.1875,-16.811956,15.666243
6.378666666666667,117.1875,-17.086716,18.216476
6.389333333333333,117.1875,-17.398642,20.530159
6.4,117.1875,-16.902174,20.113234
6.410666666666667,93.75,-17.423155,19.502754
6.421333333333333,93.75,-17.688793,20.88573
6.432,93.75,-17.855316,20.306742
6.442666666666667,93.75,-17.87051,21.328619
6.453333333333333,93.75,-17.548223,20.189913
6.464,93.75,-17.911318,23.806065
6.474666666666667,93.75,-17.920218,22.17302
6.485333333333333,93.75,-18.456121,18.392683
6.496,93.75,-17.991755,19.697624
6.506666666666667,93.75,-17.758148,20.616085
6.517333333333333,93.75,-18.673513,21.065577
6.528,93.75,-18.849346,23.658913
6.538666666666667,93.75,-18.52478,21.96759
6.549333333333333,93.75,-18.427456,23.53623
6.56,93.75,-17.988136,18.945358
6.570666666666667,93.75,-17.903318,22.938225
6.581333333333333,93.75,-18.407171,22.03717
6.592,93.75,-17.928211,21.546152
6.602666666666667,93.75,-17.828033,22.334318
6.613333333333333,93.75,-18.141243,24.468502
6.624,93.75,-18.977333,24.145515
6.634666666666667,93.75,-18.376785,26.386997
6.645333333333333,140.625,-18.358644,26.045061
6.656,140.625,-17.915907,26.397432
6.666666666666667,140.625,-17.845148,22.399635
6.677333333333333,140.625,-18.526392,22.157646
6.688,140.625,-19.04072,19.920967
6.698666666666667,140.625,-18.981813,22.889107
6.709333333333333,140.625,-19.103643,23.171467
6.72,140.625,-19.28815,17.680017
6.730666666666667,140.625,-18.884094,16.388819
6.741333333333333,140.625,-18.598103,17.739353
6.752,140.625,-18.820011,20.864923
6.762666666666667,140.625,-18.087973,22.895489
6.773333333333333,140.625,-18.179771,20.866468
6.784,140.625,-18.327215,19.975119
6.794666666666667,140.625,-18.698273,22.11631
6.8053333333333335,140.625,-18.339245,23.90837
6.816,140.625,-18.189358,22.04226
6.826666666666667,140.625,-18.239939,19.957743
6.8373333333333335,140.625,-18.605875,22.425093
6.848,140.625,-18.598833,23.063433
6.858666666666666,140.625,-18.53186,20.10913
6.8693333333333335,140.625,-18.378292,21.063704
6.88,140.625,-17.93894,23.189888
6.890666666666666,140.625,-17.505724,23.758524
6.9013333333333335,140.625,-18.064972,20.958237
6.912,140.625,-18.212938,22.879068
6.922666666666666,140.625,-18.05243,24.838184
6.933333333333334,140.625,-17.579012,25.164223
6.944,140.625,-17.652271,25.13981
6.954666666666666,140.625,-18.180477,23.410208
6.965333333333334,140.625,-17.675423,23.158522
6.976,140.625,-17.559965,22.8534
6.986666666666666,140.625,-17.341702,21.174139
6.997333333333334,140.625,-17.519833,22.797483
7.008,140.625,-17.711653,21.552425
7.018666666666666,140.625,-17.84979,22.423761
7.029333333333334,140.625,-17.924759,22.840538
7.04,140.625,-18.099926,22.911682
7.050666666666666,140.625,-17.884811,20.378677
7.061333333333334,140.625,-17.915056,21.704472
7.072,140.625,-17.318789,23.03949
7.082666666666666,140.625,-17.73271,21.954527
7.093333333333334,140.625,-17.79315,21.937235
7.104,140.625,-17.707918,22.905807
7.1146666666666665,140.625,-17.58811,21.287342
7.125333333333334,140.625,-17.98096,22.457521
7.136,140.625,-17.747442,24.460873
7.1466666666666665,140.625,-17.517292,23.844862
7.157333333333334,140.625,-17.993172,23.771431
7.168,140.625,-18.090834,23.072668
7.1786666666666665,140.625,-17.731356,24.447908
7.189333333333333,140.625,-17.786455,24.392298
7.2,140.625,-17.309103,25.42781
7.210666666666667,140.625,-17.193363,25.432878
7.221333333333333,140.625,-17.275629,24.955206
7.232,140.625,-17.174854,25.092232
7.242666666666667,140.625,-17.698479,24.430124
7.253333333333333,140.625,-18.212067,24.48172
7.264,140.625,-17.864119,24.759691
7.274666666666667,140.625,-18.251242,25.263275
7.285333333333333,140.625,-18.542645,24.7979
7.296,140.625,-18.971186,24.762745
7.306666666666667,140.625,-18.923508,23.868599
7.317333333333333,140.625,-18.981611,24.713696
7.328,117.1875,-18.871084,25.537174
7.338666666666667,117.1875,-19.371727,24.022106
7.349333333333333,117.1875,-19.521708,24.40292
7.36,117.1875,-19.39795,22.998001
7.370666666666667,117.1875,-19.221373,22.99551
7.381333333333333,117.1875,-19.563396,21.421244
7.392,117.1875,-19.67686,23.483755
7.402666666666667,117.1875,-19.462748,22.944658
7.413333333333333,117.1875,-19.868685,22.817726
7.424,117.1875,-19.515726,23.008018
7.434666666666667,117.1875,-19.305313,24.129385
7.445333333333333,117.1875,-19.34011,24.204247
7.456,117.1875,-19.430632,22.095066
7.466666666666667,117.1875,-19.48911,22.791058
7.477333333333333,117.1875,-19.283653,25.440971
7.488,117.1875,-19.409597,25.479105
7.498666666666667,117.1875,-19.496983,24.1528
7.509333333333333,117.1875,-19.560343,22.930754
7.52,117.1875,-19.777536,22.547018
7.530666666666667,234.375,-19.744787,22.73756
7.541333333333333,234.375,-19.425953,22.590435
7.552,234.375,-19.449724,24.554594
7.562666666666667,234.375,-19.88712,24.404142
7.573333333333333,234.375,-19.427673,23.990742
7.584,234.375,-18.994549,24.157448
7.594666666666667,234.375,-19.226204,23.865345
7.605333333333333,234.375,-19.274755,24.18156
7.616,234.375,-19.029818,26.025036
7.626666666666667,234.375,-19.287605,25.07203
7.637333333333333,234.375,-19.316021,21.784096
7.648,234.375,-19.030792,26.544947
7.658666666666667,234.375,-19.452644,24.116676
7.669333333333333,234.375,-19.281857,23.020622
7.68,234.375,-19.460331,25.477829
7.690666666666667,234.375,-19.26275,23.816628
7.701333333333333,234.375,-19.263216,22.294422
7.712,234.375,-19.60241,26.130657
7.722666666666667,234.375,-19.037464,25.557604
7.733333333333333,234.375,-19.306004,25.375286
7.744,234.375,-19.44164,24.63156
7.754666666666667,234.375,-19.453081,25.109232
7.765333333333333,117.1875,-19.477562,25.855015
7.776,234.375,-19.454176,25.894022
7.786666666666667,234.375,-19.594305,25.868172
7.7973333333333334,117.1875,-19.626413,25.608875
7.808,117.1875,-19.808033,25.862951
7.818666666666667,117.1875,-19.802454,26.110723
7.8293333333333335,117.1875,-19.858608,25.425133
7.84,117.1875,-20.14302,24.06987
7.850666666666666,117.1875,-20.028215,23.302069
7.8613333333333335,117.1875,-19.990013,24.620667
7.872,117.1875,-19.99561,24.371681
7.882666666666666,117.1875,-20.157286,24.473074
7.8933333333333335,117.1875,-20.254356,24.761549
7.904,210.9375,-20.208723,24.694237
7.914666666666666,210.9375,-20.258247,23.82781
7.925333333333334,210.9375,-20.399023,22.733713
7.936,210.9375,-20.097876,24.23177
7.946666666666666,117.1875,-19.905043,22.10571
7.957333333333334,117.1875,-19.852839,22.664852
7.968,117.1875,-19.98136,22.598413
7.978666666666666,117.1875,-20.116789,22.224865
7.989333333333334,117.1875,-20.065845,21.32813
8.0,117.1875,-19.837332,20.524418
8.010666666666667,117.1875,-19.878267,19.87473
8.021333333333333,117.1875,-22.417439,18.142092
8.032,93.75,-29.02226,10.118178
